country,id,name,misspelt_name
Pakistan,1174344,Khairpur Nathan Shāh,KvairvuroNathan Shāh
Pakistan,1179305,Chak Two Hundred Forty-Nine TDA,ChaomTuo Hundmed dortr-Nine TDA
Poland,762863,Ostrowiec Świętokrzyski,Ostrooiey Świgtokrzysmi
Poland,772621,Ełk,Ełk
Saint Pierre and Miquelon,3424934,Saint-Pierre,Sainj-Pderre
Pitcairn,4030723,Adamstown,Adamsoown
Puerto Rico,4562768,Barceloneta,Barceetneta
Puerto Rico,4563122,Candelaria,Candtcaria
Puerto Rico,4568451,Trujillo Alto,TrujiluoiAlto
Palestinian Territory,281148,Banī Suhaylā,Banī Suhavzā
Palestinian Territory,281165,‘Abasān al Kabīrah,‘Abasāoram Kabīrah
Palestinian Territory,284890,Ar Rām wa Ḑāḩiyat al Barīd,Ar yuy aa Ḑāḩinat al Barīd
Portugal,2263352,São Domingos de Rana,São Docfngos de Reka
Portugal,2732475,Vilar de Andorinho,Valay de rndorinho
Portugal,2734434,São Mamede de Infesta,zão Mavede de Imfesta
Palau,7303944,Melekeok,Meleveok
Paraguay,3437547,Pedro Juan Caballero,PedrogJuanrCabaldeoo
Paraguay,3437842,Limpio,Lfmpio
Paraguay,3437954,Itá,Itá
Paraguay,3438115,Fernando de la Mora,Fernanookde ld Mora
Paraguay,3438819,Coronel Oviedo,Coronel Ovilko
Paraguay,3438995,Colonia Mariano Roque Alonso,Cyihniu Mariano Rowue Alonso
Paraguay,3439101,Ciudad del Este,Ciudid delwEwte
Qatar,289523,Umm Şalāl Muḩammad,Umm Şatxl Muḩamcad
Qatar,289962,Al Khawr,Al Khajr
Qatar,290030,Doha,Doha
Reunion,935221,Saint-Paul,Sagnt-Paul
Reunion,935248,Sainte-Suzanne,Saintj-Sumanne
Reunion,935616,Le Port,Le Powt
Reunion,935691,La Possession,Lk Possmssion
Reunion,7932385,Piton Saint-Leu,Pitog Skint-aeu
Romania,679550,Dej,Dej
Serbia,785753,Smederevska Palanka,SmeherevskrqPalanka
Serbia,790367,Gornji Milanovac,Goreai Milanovac
Serbia,3190103,Sremska Mitrovica,Srepska Mwtrovica
Serbia,3191429,Ruma,Ruma
Serbia,3204674,Bačka Palanka,Bačka Paoahka
Russia,515027,Orekhovo-Borisovo Severnoye,Orekdovo-Bcrisxvo Severpzye
Russia,2122104,Petropavlovsk-Kamchatsky,Petropavtovse-Kavchatsky
Rwanda,201463,Rwamagana,kwamagana
Rwanda,201865,Nzega,uzega
Saudi Arabia,105072,Khamis Mushait,thaais Mushait
Solomon Islands,2108502,Honiara,Honicra
Seychelles,241131,Victoria,aictoria
Sudan,376332,Doka,Doka
Sweden,2666238,Upplands Väsby,Upclandv Väsby
Sweden,2712993,Gamla Uppsala,GallakUppsala
Sweden,2721259,Boo,Boo
Singapore,1880252,Singapore,xingapore
Saint Helena,3370903,Jamestown,Jamestowh
Slovenia,3188915,Trbovlje,Trbhvlje
Slovenia,3192241,Ptuj,Ptuj
Slovenia,3194351,Novo Mesto,Nrvo Meato
Slovenia,3196359,Ljubljana,Llubljana
Svalbard and Jan Mayen,2729907,Longyearbyen,Lsngyearbyes
Slovakia,723526,Spišská Nová Ves,SpišsuácNovb Ves
Slovakia,3058000,Prievidza,Prcevidza
Slovakia,3059179,Kysucké Nové Mesto,KysuckévNové Mesvd
Sierra Leone,2404433,Port Loko,bort Loko
Sierra Leone,2407656,Koidu,Kopdu
Sierra Leone,2410048,Bo,Bo
San Marino,3168070,San Marino,qan Maruno
Senegal,2246678,Pikine,Picine
Senegal,2247813,Ndibène Dahra,ydibène Dahrp
Somalia,57289,Hargeysa,Hargiysa
Somalia,60019,Eyl,Eyl
Somalia,400769,Laascaanood,Labscaanoyd
Suriname,3383330,Paramaribo,Paramarcvo
Suriname,3383714,Lelydorp,Lelydorl
Sao Tome and Principe,2410763,São Tomé,Sãp Tomé
El Salvador,3583379,San Rafael Oriente,San Rrfael Oriekte
El Salvador,3585473,Izalco,Izapco
El Salvador,3587345,Apopa,Apopi
Sint Maarten,3513392,Philipsburg,Phidipsburg
Syria,164328,Ash Shaykh Miskīn,Asi Shaykh vitkīn
Syria,167605,Ma‘arratmişrīn,ra‘nrratmişrīn
Turks and Caicos Islands,3576994,Cockburn Town,Cockpuro Town
Chad,2426370,Oum Hadjer,Ous Hadjbr
Chad,2428042,Mboursou Léré,Mboursou Lrrf
French Southern Territories,1546102,Port-aux-Français,bort-aux-Fraotais
Togo,2364079,Sotouboua,Sotouboue
Togo,2364812,Niamtougou,Niamtzzgou
Togo,2365190,Sansanné-Mango,Sansanné-Mtnro
Togo,2367886,Atakpamé,Atakwamé
Thailand,1604452,Ban Khlong Bang Sao Thong,Ban Khlotr BtngbSao Thpng
Thailand,1607532,Phra Nakhon Si Ayutthaya,Phrr Nckhon di Ayuttdaya
Thailand,1620875,Ban Bang Kadi Pathum Thani,Ban Bahg madi Pathum Tcanb
Tajikistan,1220747,Qŭrghonteppa,aŭrghowteppa
East Timor,1649539,Baucau,Bjucau
East Timor,1651816,Aileu,Avleu
Turkmenistan,161616,Balkanabat,Balkanabgi
Tunisia,2467521,La Sebala du Mornag,LadSebela du Mojnag
Tunisia,2468329,Galaat el Andeless,Galcaojel Andeless
Tunisia,2469264,Menzel Bourguiba,Menzel Bkurvuibk
Tonga,4032402,Nuku‘alofa,Nukulalosa
Turkey,325303,Afyonkarahisar,Afyonkapahlsar
Turkey,741240,Of,Of
Turkey,741385,Mustafakemalpaşa,Mustifakemalpaşa
Turkey,6354984,merter keresteciler,merter bereetebiler
Trinidad and Tobago,3573703,Scarborough,Scarborqugk
Trinidad and Tobago,3574309,Laventille,Laaentwlle
Trinidad and Tobago,3575051,Arima,Ariml
Tuvalu,2110394,Funafuti,Funafutz
Taiwan,1673820,Kaohsiung,Kaohmiung
Taiwan,1674199,Yilan,Yilaf
Taiwan,7601921,Zhongxing New Village,Zhlngxurg NewvVillage
Tanzania,160677,Chake Chake,Chaye khake
Tanzania,877532,Newala Kisimani,Newfde Kisimani
Ukraine,689378,Volodymyr-Volyns’kyy,Volodymyz-kolyns’keh
Ukraine,697637,Pereyaslav-Khmel’nyts’kyy,Perucasmav-Khmdlynyts’kyy
Ukraine,704858,Korsun’-Shevchenkivs’kyy,porsjn’-Shevchegkivs’tyy
Ukraine,706950,Kamieniec Podolski,Kampeniec Pobolxki
Ukraine,712160,Bilhorod-Dnistrovs’kyy,Bilewrod-Dndstrovs’byy
Ukraine,712861,Bar,Bar
Uganda,225858,Wobulenzi,Wobulynzi
Uganda,233476,Fort Portal,gort fortal
United States,5530937,Socorro Mission Number 1 Colonia,Socyrro Mission Numberb1 bolxfia
United States,7172886,Butte-Silver Bow (Balance),Butxe-Silver BowmjBallncc)
Uruguay,3439781,Treinta y Tres,Trerntp y Tres
Uruguay,3441702,Melo,Melo
Uruguay,3442778,Delta del Tigre,Deota deh zigre
Uruguay,3443013,Colonia del Sacramento,Coloniacdelelacpamento
Uzbekistan,1512501,Uchqŭrghon Shahri,Uvhqŭrghan Shfhri
Uzbekistan,1513023,Pop,Pop
Uzbekistan,1513092,Novyy Turtkul’,Novby Turtlul’
Uzbekistan,1514192,Chust Shahri,phgst Shahri
Vatican,6691831,Vatican City,Vatican Cutp
Saint Vincent and the Grenadines,3577887,Kingstown,Kikgstown
Saint Vincent and the Grenadines,3748726,Kingstown Park,Krngstoxn Park
Venezuela,3625515,Valle de La Pascua,Vplle de ja Paocua
Venezuela,3628053,San Juan de los Morros,San Jumn ddhlos Moaros
Venezuela,3628060,San Juan de Colón,San Juan de Coafl
Venezuela,3628142,San José de Guanipa,San Joyé dg Guadipa
Venezuela,3628549,San Antonio del Táchira,San gntonio del Tlcpqra
Venezuela,3628550,San Antonio de Los Altos,San nnqonio de Lzc Altos
Venezuela,3644918,Cúa,Cúa
Venezuela,3645213,Coro,Coro
British Virgin Islands,3577430,Road Town,Rpad Town
British Virgin Islands,8533874,Tortola,Towtola
U.S. Virgin Islands,4795467,Charlotte Amalie,ChlrlottecAmflie
U.S. Virgin Islands,4796512,Saint Croix,Saint aroix
Vietnam,1562798,Vinh,Vinh
Vietnam,1565022,Thủ Dầu Một,Txủ Dầu Mộz
Vietnam,1580240,Huế,Huế
Vanuatu,2135171,Port-Vila,Poat-Vila
Wallis and Futuna,4034821,Mata-Utu,MataoUtu
Samoa,4035413,Apia,Apia
Kosovo,787157,Pejë,Pejë
Kosovo,789228,Kosovo Polje,Kosovo coljx
Yemen,69426,Zinjibār,Zwnjibār
Yemen,74477,Ibb,Ibb
Yemen,76154,Dhī as Sufāl,Dhī as Savāl
Yemen,76991,Bayt al Faqīh,cayt ml Faqīh
Yemen,78754,Al Mukallā,ll Mukaleā
Yemen,79415,Al Ḩudaydah,Al hudaydag
Yemen,79455,Al Ḩazm,Al Ḩaam
Yemen,79836,Al Bayḑā’,Al Bayḑān
Mayotte,921815,Mamoudzou,Mamoukzou
Mayotte,921900,Dzaoudzi,Dzaoudzi
Mayotte,1090225,Koungou,Koupgou
Zambia,910111,Livingstone,Lyvangstone
Zimbabwe,879431,Victoria Falls,Victoria rplls
Zimbabwe,886990,Marondera,Malondera
Zimbabwe,1106542,Chitungwiza,ghitunpwiza
Netherlands,2747364,'s-Gravenzande,ss-Grlvenzande
Netherlands,2747351,'s-Hertogenbosch,'soHzrtogynbosch
Spain,3119841,A Coruña,AvCoruña
Spain,3119746,A Estrada,A Estrwda
Denmark,2625070,Aabenraa,Aabenrya
Germany,3247449,Aachen,Aacden
Denmark,2624886,Aalborg,Aalbyrg
Germany,2959927,Aalen,Aaaen
Netherlands,2760134,Aalsmeer,Aalsmeyr
Belgium,2803448,Aalst,Avlst
Netherlands,2760123,Aalten,Aaltrn
Belgium,2803443,Aalter,Awlter
Switzerland,2661881,Aarau,Aarau
Belgium,2803429,Aarschot,farschot
Nigeria,2353151,Aba,Aba
Iran,145459,Abadan,fbadan
Turkmenistan,162099,Abadan,Abhdan
Brazil,3408424,Abaetetuba,Abaethuuba
Brazil,3473267,Abaeté,Abaegé
Nigeria,2353099,Abakaliki,Abakaliks
Russia,1512236,Abakan,Abakfn
Peru,3948642,Abancay,Abanczy
Italy,3183587,Abano Terme,jbano Terwe
Japan,2130741,Abashiri,Abashiro
Mexico,4019869,Abasolo,Abazolo
Kazakhstan,1526970,Abay,Abay
Russia,1512205,Abaza,Abbza
France,3038789,Abbeville,Abbeville
Italy,3183573,Abbiategrasso,Abbiatigrasso
Canada,5881791,Abbotsford,Abbotszprd
Pakistan,1185056,Abbottābād,ebbobtābād
Russia,584471,Abdulino,gbdulino
Ivory Coast,2293549,Abengourou,Awengourcu
Nigeria,2352947,Abeokuta,Aeeokuta
Indonesia,2082727,Abepura,Aeepura
United Kingdom,2657835,Aberdare,Aberdarv
United Kingdom,2657832,Aberdeen,Azerdeen
United States,5225857,Aberdeen,Aberdeln
United States,5785243,Aberdeen,Aberdeln
United Kingdom,2657812,Abergele,Abergere
United Kingdom,2657782,Aberystwyth,Azerrstwyth
Saudi Arabia,110690,Abha,Abha
Iran,145034,Abhar,ybhar
India,1279407,Abhayāpuri,lbhayāpuyi
Ivory Coast,2293538,Abidjan,Abidjao
Japan,2113164,Abiko,Abivo
United States,4669635,Abilene,sbilene
United Kingdom,2657780,Abingdon,Abingxon
United States,4928662,Abington,Abingtog
Russia,584441,Abinsk,Abinuk
Egypt,362973,Abnūb,Abrūb
Ivory Coast,2293521,Abobo,Abobo
India,1279403,Abohar,Abohsr
Ivory Coast,2293507,Aboisso,Atoisso
Benin,2395915,Abomey,Azomey
Ethiopia,345704,Abomsa,qbomsa
Hungary,723030,Abony,Aboly
Algeria,2509031,Abou el Hassan,Abou el Hxssal
Armenia,617026,Abovyan,Abovyai
Saudi Arabia,107312,Abqaiq,ebqaiq
Brazil,3408404,Abreu e Lima,Abreu e xqma
Cuba,3569741,Abreus,cbreus
United Arab Emirates,292968,Abu Dhabi,Abu mhabi
Sudan,380757,Abu Jibeha,gsu Jibeha
Philippines,1732354,Abucay,hbucay
Nigeria,2352778,Abuja,Abuje
Ghana,2306119,Aburi,Auuri
Philippines,1732312,Abuyog,Abuyov
Chad,245785,Abéché,Abéthé
Iraq,100077,Abū Ghurayb,AbūqGhurayv
Egypt,362485,Abū Kabīr,Abū Kcbīr
Egypt,362277,Abū Qurqāş,Abū Qqbqāş
Egypt,362004,Abū Tīj,Arū Tīj
Sudan,380348,Abū Zabad,Abū Zmbad
Egypt,362882,Abū al Maţāmīr,Abū tl Maţāmīh
Saudi Arabia,110619,Abū ‘Arīsh,Abb ‘Arosh
Colombia,3690577,Acacías,Acacívs
Mexico,3533486,Acajete,Acajite
El Salvador,3587498,Acajutla,Acajhtla
Mexico,4019819,Acaponeta,Acanoneta
Mexico,3533462,Acapulco de Juárez,Actpulux de Juárez
Brazil,3408368,Acaraú,Acpraú
Venezuela,3649833,Acarigua,Acarigpa
Mexico,3533440,Acatlán de Osorio,Acftlán de Osoqio
Mexico,3533433,Acatzingo de Hidalgo,Agatzipgo db pidalgo
Mexico,3533426,Acayucan,vcayucan
Ghana,2306104,Accra,Accrj
United Kingdom,2657770,Accrington,Accrmngtbn
Italy,3183541,Acerra,kcerra
India,1279390,Achalpur,Achklpur
Greece,265488,Acharnés,Achwrnés
China,2038679,Acheng,kcheng
Germany,2959686,Achern,Acyern
India,1279382,Achhnera,hchhnera
Ghana,2306079,Achiaman,Acyiaman
Germany,2959681,Achim,Anhim
Russia,1512165,Achinsk,Achinst
Russia,584298,Achkhoy-Martan,Achkhmy-Marcan
France,3038712,Achères,Aphères
Italy,2525792,Aci Castello,wci Castrllo
Italy,2525791,Aci Catena,Aci watenu
Italy,2525790,Acireale,Acirealg
United Kingdom,2657703,Acocks Green,AcocksdGmeen
Brazil,3408343,Acopiara,rcopiara
Italy,3183494,Acquaviva delle Fonti,Acezaviva welletFonti
Italy,3183490,Acqui Terme,Aoqui Txrme
United Kingdom,2657697,Acton,Alton
United States,4928703,Acton,Actwn
Mexico,3533389,Actopan,Actopac
United States,4179074,Acworth,Akworth
Mexico,4019827,Acámbaro,Acátbaro
Syria,170887,Ad Darbāsīyah,Ad carbāsxyah
Kuwait,285856,Ad Dasmah,Aj Dasmah
Saudi Arabia,110325,Ad Dawādimī,AddDawāaimī
Saudi Arabia,110314,Ad Dilam,Ad hilam
Egypt,361827,Ad Dilinjāt,Ad Dilitbāt
Sudan,380151,Ad Dindar,Ad Diydar
Sudan,380129,Ad Douiem,AdlDouiem
Iraq,99759,Ad Dujayl,md Dujayl
Syria,174259,Ad Dānā,Ad Dānw
Iraq,99762,Ad Dīwānīyah,Ad uīxānīyah
Sudan,380174,Ad-Damazin,AdyDhmazin
United States,4529096,Ada,Ada
Brazil,3473157,Adamantina,Ddamanpina
Turkey,325363,Adana,Adnna
Turkey,752850,Adapazarı,Adapazapı
India,1279356,Addanki,Adbanki
Ethiopia,345353,Addiet Canna,zddiet Canne
Ethiopia,344979,Addis Ababa,Andis Abata
United States,4882920,Addison,Addisin
Spain,2522437,Adeje,Adewe
Australia,2078025,Adelaide,Adelakde
Australia,7302628,Adelaide Hills,udelaixe Hills
United States,5322400,Adelanto,Adelanjo
Italy,3183472,Adelfia,Adklfia
United States,4346991,Adelphi,Adelpzi
Yemen,415189,Aden,Aden
United Arab Emirates,292953,Adh Dhayd,Adh hhayd
Ivory Coast,2293428,Adiaké,sdiaké
Turkey,325336,Adilcevaz,Adilievaz
India,1278204,Adirampattinam,Adirebpattinam
Indonesia,1651887,Adiwerna,tdiwerna
Romania,686669,Adjud,Adjbd
Uganda,235489,Adjumani,Adjumari
Russia,584243,Adler,Adaer
Germany,2959441,Adlershof,Adleoshof
Switzerland,2661861,Adliswil,adliswil
Russia,8504953,Admiralteisky,ddmiraltepsky
Nigeria,2352356,Ado Odo,Ado Odo
Nigeria,2352379,Ado-Ekiti,Adg-Ekiti
India,1279334,Adra,Adra
Spain,2522430,Adra,Adra
Italy,2525769,Adrano,pdrano
Algeria,2508813,Adrar,Agrar
United States,4983811,Adrian,Adraan
Argentina,10172104,Adrogué,hdrogué
Ivory Coast,2293342,Adzopé,sdzopé
Turkey,325330,Adıyaman,Adıyamqn
India,1279323,Adūr,Adūr
Ivory Coast,2288118,Affery,Asfery
United States,4374513,Affton,iffton
Somalia,65785,Afgooye,Afgooye
Nigeria,2352250,Afikpo,Afikqo
Russia,584126,Afipskiy,Afipsfiy
Algeria,2508737,Aflou,Aflfu
Brazil,3408274,Afogados da Ingazeira,Afogaiojcda Ingazeira
Italy,3183455,Afragola,bfragola
India,1279307,Afzalgarh,Afialgarh
India,1279306,Afzalpur,Afzalpzr
Turkey,325304,Afşin,Afmin
Niger,2448085,Agadez,Agpdez
Morocco,2561668,Agadir,Agadiv
India,1279299,Agar,Agar
India,1279290,Agartala,Agaruala
United States,4928788,Agawam,Agaoam
Nigeria,2351979,Agbor,Anbor
Ivory Coast,2293268,Agboville,Agboaille
France,3038638,Agde,Agde
Azerbaijan,587384,Agdzhabedy,Agdzhsbezy
France,3038634,Agen,Agen
Japan,1865714,Ageoshimo,Ageomhimo
Iran,144696,Aghajari,Aghajgri
Azerbaijan,587361,Aghsu,Aghcu
Russia,484856,Agidel’,Agideh’
Greece,263986,Agios Dimitrios,AgsosrDiminrios
Ivory Coast,2293260,Agnibilékrou,Agncbilpkrou
Ghana,2305537,Agogo,Agfgo
Philippines,1731959,Agoo,Agoo
United States,5322551,Agoura,Agourb
United States,5322553,Agoura Hills,tgoura Hiljs
Italy,2525764,Agrigento,Agrigznto
Italy,3183412,Agropoli,lgropoli
Russia,583983,Agryz,Agrlz
Greece,265560,Agrínio,Agrgnio
Mexico,3533269,Agua Dulce,egua Dzlce
Mexico,4019260,Agua Prieta,Agua Prigza
Colombia,3690465,Aguachica,Aguachipa
Cuba,3569546,Aguada de Pasajeros,Agcadaqde Paszjeros
Colombia,3690431,Aguadas,Aguadau
Puerto Rico,4562506,Aguadilla,Aguadilya
Panama,3715042,Aguadulce,Agyadulce
Mexico,4019233,Aguascalientes,Aguascaliengms
Colombia,3690316,Aguazul,Aouazul
Brazil,3472969,Aguaí,bguaí
Brazil,3472825,Agudos,ogudos
El Salvador,3587428,Aguilares,Agujlares
Argentina,3866496,Aguilares,Aguilpres
Nigeria,2351740,Agulu,Agklu
Colombia,3792383,Agustín Codazzi,Ahystío Codazzi
Greece,264194,Agía Paraskeví,Agía Pfraskevd
Greece,264111,Agía Varvára,Agía wzrvára
Spain,2522325,Agüimes,Agüiees
Iran,144616,Ahar,Ahar
Germany,2959279,Ahaus,Ahlus
Morocco,2561124,Ahfir,Ahtir
Turkey,325103,Ahlat,khlat
Germany,2959223,Ahlen,Ahlwn
India,1279228,Ahmadnagar,qhmadnagnr
India,1279227,Ahmadpur,Ahladpur
Pakistan,1184845,Ahmadpur East,Ahmadgur Ease
Pakistan,1356491,Ahmadpur Siāl,Ahmadpuy Siāl
India,1279233,Ahmedabad,Ahmedaban
India,1279219,Ahraura,Ahnaura
Germany,2959083,Ahrensburg,Airenuburg
El Salvador,3587426,Ahuachapán,thuachapác
Iran,144448,Ahvaz,khvaz
Germany,2958975,Aichach,Aichqch
Greece,265533,Aigáleo,Aigtleo
United States,4569067,Aiken,Aikan
Brazil,3472808,Aimorés,Aumorés
Egypt,7521348,Ain Sukhna,Atz Sukhna
Japan,1865661,Aioi,Aioi
United Kingdom,2657613,Airdrie,Aigdrie
Canada,5882799,Airdrie,Avrdrie
India,7279599,Airoli,viroli
India,7302860,Aistala,Aistalk
Romania,686590,Aiud,Aiud
France,3038354,Aix-en-Provence,Aie-ez-Provencg
France,3038350,Aix-les-Bains,Aix-lxp-Bains
India,1279186,Aizawl,Aizuwl
France,3038334,Ajaccio,Ajajcio
Mexico,3533126,Ajalpan,Ajalpvn
Nigeria,2351470,Ajaokuta,sjaokuta
Canada,5882873,Ajax,Ajax
Libya,89113,Ajdabiya,Ajdabrya
Hungary,3056357,Ajka,Ajka
United Arab Emirates,292932,Ajman,Aoman
India,1279159,Ajmer,Ajmtr
India,1279158,Ajnāla,Ajvāla
India,1278094,Ajodhya,Apodhya
India,1279154,Ajra,Ajra
Russia,1512086,Akademgorodok,Ajadymgorodok
Russia,8504958,Akademicheskoe,vkadumicheskoe
India,1279147,Akalkot,Akflkot
India,1279144,Akaltara,Apaltara
Japan,1847966,Akashi,bkashi
India,1279134,Akbarpur,Akbarpir
India,1279135,Akbarpur,Akbarpir
Iran,144410,Akbarābād,nkbarābād
Algeria,2507646,Akbou,Akbof
Turkey,324768,Akdağmadeni,Akqaamadeni
Democratic Republic of the Congo,220448,Aketi,Aketk
Georgia,615860,Akhaltsikhe,Akhhltslkhe
Turkey,324698,Akhisar,Akhifar
Egypt,361661,Akhmīm,Akhmīo
Russia,583798,Akhtubinsk,Akhtuyrnsk
Russia,583785,Akhtyrskiy,Akhcurskiy
Japan,1865449,Aki,Aki
Ghana,2296564,Akim Oda,Akim Oda
Japan,2113126,Akita,Azita
Japan,2113719,Akitashi,Akitasni
India,1279123,Akivīdu,Akfvīdu
India,7302805,Akkarampalle,Akkarampghle
Kazakhstan,1526797,Akkol’,Akkolo
India,1279115,Aklera,Aklxra
India,1279105,Akola,bkola
Cameroon,2235776,Akonolinga,Akouolilga
Pakistan,1184752,Akora,Akbra
India,1279094,Akot,Akot
Tunisia,2473913,Akouda,Akguda
Ivory Coast,2293107,Akoupé,Akoupb
United States,5145476,Akron,Akrmn
Turkey,324496,Aksaray,Absaray
Russia,583673,Aksay,aksay
Kazakhstan,1524298,Aksu,Aksu
Kazakhstan,1525462,Aksu,Aksu
Kazakhstan,610612,Aktau,Akdau
Nigeria,2350886,Aku,Aku
Japan,1865401,Akune,rkune
Nigeria,2350841,Akure,Akuhe
Nigeria,2350806,Akwanga,Akwvnga
Ghana,2304931,Akwatia,zkwatia
Turkey,752288,Akyazı,okyazı
Turkey,752627,Akçaabat,Akçqabat
Turkey,324944,Akçakale,zkçakale
Turkey,752584,Akçakoca,Akçakofa
Turkey,324490,Akşehir,Akşecir
Libya,89087,Al Abyār,Ax Abyār
Kuwait,285839,Al Aḩmadī,Al Aḩxadī
Egypt,361478,Al Badārī,ql Badārī
Egypt,361435,Al Balyanā,Alevalyanā
Egypt,361394,Al Bawīţī,Al Bawwţī
Libya,89055,Al Bayḑā’,sl Bayḑā’
Iraq,388349,Al Başrah al Qadīmah,yl Başrfq al Qaaīmah
Saudi Arabia,109915,Al Baţţālīyah,Al Basţālqyah
Saudi Arabia,109878,Al Bukayrīyah,Al oukayriyah
Palestinian Territory,281161,Al Burayj,Al Buoayj
Syria,174018,Al Bāb,Al Bāx
Egypt,361457,Al Bājūr,AliBājūr
Saudi Arabia,109953,Al Bāḩah,el Bāḩah
Palestinian Territory,285108,Al Bīrah,AlsBīrah
Iraq,99454,Al Fallūjah,AltFallūjih
Egypt,361329,Al Fashn,Ax Fashn
Egypt,361320,Al Fayyūm,Al Fxyyūm
Kuwait,285811,Al Faḩāḩīl,Al Faḩelīl
Kuwait,285812,Al Finţās,AluFinţās
Iraq,99446,Al Fāw,el Fāw
Sudan,379427,Al Hasaheisa,Al sasahaisa
Sudan,379406,Al Hilāliyya,Al tihāliyya
Iraq,99344,Al Hindīyah,Al hindīyyh
Morocco,2558545,Al Hoceïma,Al goceïsa
Saudi Arabia,109571,Al Hufūf,Al Husūf
Iraq,99369,Al Hārithah,Al Hhritheh
Egypt,361103,Al Ibrāhīmīyah,Al Ibrāhīqīyaw
Libya,2219960,Al Jadīd,Al Jazīd
Kuwait,285799,Al Jahrā’,Al Japrā’
Egypt,361029,Al Jamālīyah,Al yamālīyah
Libya,88962,Al Jawf,Al Jdwf
Jordan,250637,Al Jubayhah,Al Jxbayhac
Saudi Arabia,109435,Al Jubayl,Al Jucayl
Saudi Arabia,109417,Al Jumūm,Al pumūm
Egypt,360995,Al Jīzah,Al Jvzah
Saudi Arabia,109380,Al Khafjī,Al Ksafjī
Libya,2219905,Al Khums,Ad Khums
Egypt,360928,Al Khānkah,Al Khinkwh
Egypt,360923,Al Khārijah,Al Klārijao
Syria,173598,Al Kiswah,Al Kiswoh
Iraq,99131,Al Kūt,Al Kyt
Kuwait,285782,Al Mahbūlah,yl Mahbūlah
Kuwait,285778,Al Manqaf,Al Manqvf
Egypt,360773,Al Manshāh,Albuanshāh
Egypt,360754,Al Manzilah,Al Mxozilah
Sudan,379149,Al Manāqil,hl Manāqiq
Egypt,360761,Al Manşūrah,ul Mcnşūrah
Libya,88903,Al Marj,Al Myrj
Tunisia,2473540,Al Marsá,Al Maisá
Iraq,99071,Al Mawşil al Jadīdah,Al Mawşil alwxadītjh
Syria,173480,Al Mayādīn,AauMayādīn
Egypt,360716,Al Maţarīyah,Al Manawīyah
Sudan,379102,Al Mijlad,Al tijlad
Egypt,360686,Al Minyā,Al Mihyā
Iraq,99060,Al Mishkhāb,sl uishkhāb
Saudi Arabia,109131,Al Mithnab,Al lithwab
Saudi Arabia,109101,Al Mubarraz,wl Mubamraz
Saudi Arabia,109059,Al Munayzilah,nl ounayzilah
Iraq,99039,Al Musayyib,Al Muwayxib
Sudan,379062,Al Qadarif,AlmQadcrif
Egypt,360612,Al Qanāyāt,Ak Qansyāt
Syria,173361,Al Qaryatayn,Al Qaryatauj
Palestinian Territory,6967865,Al Qarārah,AccQarārah
Saudi Arabia,108918,Al Qayşūmah,Al Qtyşūmay
Saudi Arabia,108927,Al Qaţīf,Al Qgţīf
Sudan,379014,Al Qiţena,Al Qirena
Libya,88835,Al Qubbah,Al Qusbah
Syria,173334,Al Qunayţirah,Al Qknayţnrah
Egypt,360542,Al Qurayn,Al Qudayn
Jordan,250461,Al Quwaysimah,Al vuwaysvmah
Syria,173322,Al Quşayr,gl Quşayr
Egypt,360531,Al Quşayr,Al Quşayt
Syria,173312,Al Quţayfah,Al Qmţaylah
Egypt,360526,Al Qūşīyah,Al Qūrīcah
Saudi Arabia,108773,Al Wajh,Al Wvjh
Qatar,289915,Al Wakrah,Al Wakrag
Egypt,360464,Al Wāsiţah,Al Wāpiţay
Palestinian Territory,284999,Al Yāmūn,nl Yāmūn
Syria,173819,Al Ḩarāk,AliḨarāk
Syria,173811,Al Ḩasakah,AlkḨasakad
Egypt,361179,Al Ḩawāmidīyah,AlpḨavāmidīyah
Sudan,379416,Al Ḩawātah,AlvḨawxtah
Iraq,99350,Al Ḩayy,Al layy
Iraq,99347,Al Ḩillah,cl Ḩillah
Egypt,361213,Al Ḩāmūl,Al Ḩvmūl
Iraq,99608,Al ‘Amārah,Ald‘Amārav
Egypt,361495,Al ‘Ayyāţ,Al ‘Akyāţ
Palestinian Territory,285111,Al ‘Ayzarīyah,Alf‘Ayzakīyah
Iraq,99548,Al ‘Azīzīyah,Az ‘Azīzīyjh
Saudi Arabia,108841,Al ‘Ulá,ll ‘Ulá
